id,lot_frontage,lot_area,mas_vnr_area,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,pool_area,misc_val,age_year_sold,remod_age_sold,garage,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,bsmt_qual_Fa,bsmt_qual_Gd,bsmt_qual_NA,bsmt_qual_Po,bsmt_qual_TA,bsmt_exposure_Gd,bsmt_exposure_Mn,bsmt_exposure_NA,bsmt_exposure_No,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA
2150,0.21297138033578494,-0.28293310270846456,0.6619923594196326,-0.9587974927005453,0.6575389556503421,-0.43902335930806485,-0.7682297247912582,1.2681212599804241,-0.10797703168802328,0.4590407107616484,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,2.2733476426217156,0.23142476499435494,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.0286122635007782,-0.8843552392658826,0.12928278097498302,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2704,-0.23980068213608458,-0.7187835041617948,-0.565901341922578,-0.9587974927005453,0.5901102462284998,-0.5057199194310855,-0.7202923277401688,-0.7738591224212686,-0.10797703168802328,-1.2398522441846522,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-1.5616203187259874,-0.9257012731810796,-0.7301209610710309,0.9057743477800464,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.123484346750579,1.5423727017202549,-1.0934708017181953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2839,0.06204735951182843,-0.2808562117553173,-0.565901341922578,-0.5966064198537965,0.291176301124999,-0.4301304846249954,-0.7581376412015551,-0.7738591224212686,-0.10797703168802328,-1.2698327080954692,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.4944099529847977,-0.36094333042573523,0.21043899221568071,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1242,0.42426500948932405,-0.158022946812037,-0.1413025853836827,0.37718874007548614,0.028204334379814067,0.3079781140697666,0.07950529674379525,-0.7738591224212686,-0.10797703168802328,-0.6062651068693848,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,-0.7301209610710309,-0.05330061440404812,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.5275191316040493,1.352041098505656,-0.9352161897988349,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2714,0.48463461781890665,-0.3295147998004815,0.5988763280422292,-0.5055164494372489,-0.23476763236537088,-0.8569884694123276,-1.2425576535073,0.9367987813628882,-0.10797703168802328,-0.1985307976822727,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.2671011552579902,0.21005147921806186,-0.1466483372433891,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
799,0.06204735951182843,-0.1455616010931535,-0.565901341922578,-0.9587974927005453,0.4215384726738941,-0.6724613197386372,-1.0331469190209623,1.000243511310927,-0.10797703168802328,0.021325937663719156,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,1.3994258600595888,-0.2045682017051497,0.3616482603614824,0.6408113599001038,0.2035998483671287,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.0903751681313274,1.6851214041312041,-0.9365687933195133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1260,0.06204735951182843,0.10900589002118104,-0.565901341922578,-0.9587974927005453,-1.275417381109137,-2.350991416167991,-1.1870511937639334,0.6360237653129266,-0.10797703168802328,-0.4103927426520466,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,4.563265681218275,0.3616482603614824,-0.9257012731810796,0.9817005228989283,0.9956876254848054,3.132650165046967,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,2.3816331342821417,-0.7416065368549333,-1.3369394354402884,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2107,0.48463461781890665,-0.2238900598975641,-0.565901341922578,-0.9587974927005453,1.5116359416603444,0.4057997355835303,0.19051821623052845,-0.7738591224212686,-0.10797703168802328,-0.5183224127309881,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,0.3592199832734886,0.6809911535181492,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.0746868424804816,2.0148120888005256,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2486,0.36389540115974145,-0.14318801143241378,-0.2732724691727988,-0.8807203752006474,0.8643203312106584,-0.1544513694498433,-0.4452830499207616,-0.7738591224212686,-0.10797703168802328,-1.0219942064327148,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.2626457026500361,0.971377892076458,0.3511097583662234,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1911,0.15260177200620234,-0.2072749322723861,-0.565901341922578,-0.9587974927005453,2.2308755088266623,1.117229710229084,0.9978849034067697,-0.7738591224212686,-0.10797703168802328,0.12126081736644272,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,1.3994258600595888,4.563265681218275,1.0027377867239724,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.0970998095537779,0.7334633880582092,1.8768465296913397,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
896,0.36389540115974145,0.2524597151421376,-0.565901341922578,1.37917841465751,-1.275417381109137,0.04563831091921868,0.513464891101025,-0.7738591224212686,-0.10797703168802328,-0.26248912069201574,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,-0.09825725325642755,3.1493640432476395,-0.10273842098272254,-0.06348005083768206,1.480016491155635,0.7592833819388108,1.6851214041312041,-1.073181748908021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
272,0.36389540115974145,-0.24703255908977634,0.05952115081714612,0.5853943867418806,0.43502421455826257,0.9238096858723241,0.8061353152024124,-0.7738591224212686,-0.10797703168802328,-0.030640199781697096,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,-0.7301209610710309,-0.1881705309611864,-0.3772642570941544,5.606231702577241,-0.06348005083768206,-0.08996768869403445,-0.9955030848815265,-0.8843552392658826,0.30241603162180475,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2521,-0.5416487237839975,-0.9184617343715235,-0.565901341922578,0.7914312245888335,-0.33366307285073954,0.37467467419278727,0.15519592366656787,-0.7738591224212686,-0.10797703168802328,-0.5463041790477506,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-2.230703700204597,-0.2045682017051497,-1.5616203187259874,0.6408113599001038,0.30475293605626264,0.4562079592562521,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.3333195124964935,0.11488567761076234,-0.027619227423699166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2324,-1.7490408903756496,-0.2950977497197556,0.0767346139200743,0.5702127250057893,-0.2527486215445288,0.22794224192214183,0.011383732513299894,-0.7738591224212686,-0.10797703168802328,-0.6602299419088555,-0.817493609221422,3.723693446383554,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,-0.7301209610710309,-0.3230404475183247,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.7637388345467649,-0.5512749336403342,-0.2494462048149395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1953,1.0581458969499413,0.003677848825856145,1.522665514566042,-0.4339457583956758,-1.275417381109137,-0.7391578798616578,-0.32670106774175117,0.6736206423191718,-0.10797703168802328,0.3031422984253996,-0.817493609221422,3.723693446383554,0.7697788728052137,-0.740713378942958,1.3994258600595888,-0.2045682017051497,-0.27944126600100755,2.207323992981287,2.849142141775247,-0.023329521835795165,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.2626457026500361,-0.7416065368549333,-0.9636208637330791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
887,0.27334098866536755,-0.17626991732897357,-0.565901341922578,0.5376805927141652,-0.9922168015373992,-0.5368449808218285,-0.8792426442779913,-0.7738591224212686,-0.10797703168802328,-1.3657701926100838,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-2.2027098450884774,0.6408113599001038,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.1565935253698305,1.3044581977020062,-0.9473896214849395,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1479,0.8166674636316109,0.14728002330060896,0.6505167173510138,-0.8373441988118152,2.1139990791621357,1.1261225849121534,1.0079769869964728,-0.7738591224212686,-0.10797703168802328,0.1292556077426606,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,-0.35301154008657765,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.0746868424804816,1.9661183620561071,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1317,0.06204735951182843,0.10900589002118104,-0.565901341922578,-0.9587974927005453,-0.19206278306487076,-1.2794000168581252,0.1425808191794391,0.8498560032859462,-0.10797703168802328,0.8248023704736166,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,4.563265681218275,0.3616482603614824,0.6408113599001038,-0.7301209610710309,-0.3380259938024512,3.1660779214483115,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,2.216087241185883,-0.7416065368549333,0.48095969635133967,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1750,0.03186255534703713,0.12918140213746862,-0.565901341922578,-0.9587974927005453,2.118494326456925,1.0060687766907164,0.9095791719968683,-0.7738591224212686,-0.10797703168802328,0.051306401574536226,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,0.04797971346076876,-0.4429248177913365,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.0746868424804816,0.10764112464413031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2815,0.21297138033578494,-0.23798324850820618,-0.565901341922578,-0.9587974927005453,0.360852634194236,-0.7324882238493557,-1.1012684832514577,0.9367987813628882,-0.10797703168802328,-0.08660373241522229,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,1.0027377867239724,0.6408113599001038,-0.7301209610710309,-0.35301154008657765,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.1222697432841313,-0.2819086893112186,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2692,0.06204735951182843,-0.37787668913805317,-0.565901341922578,-0.9587974927005453,-0.38535841674081867,-1.4705968225441177,-1.2602187997892802,0.7887610781507978,-0.10797703168802328,-0.3384396292660857,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,-0.7301209610710309,0.36629468155149325,0.374860261936086,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.9843229908511217,-1.0271039416768317,-0.8094240623757535,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1090,-1.7490408903756496,-0.3048888070703069,-0.565901341922578,-0.9587974927005453,0.6125864827024472,-0.48348773272341194,-0.8186901427397733,1.2939691129222177,-0.10797703168802328,0.4410524324151581,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,0.3436579697828526,0.006641570732457789,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.9955030848815265,-0.8843552392658826,-0.25485661889765265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1912,-1.7490408903756496,-0.0022561253259931447,-0.06671091193766057,0.3468254166033036,-0.846121264456741,-0.5879790102494776,0.2914390521275586,-0.7738591224212686,-0.10797703168802328,-0.43837450896880925,-0.817493609221422,3.723693446383554,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,0.3592199832734886,-0.11324279954055402,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.1633181667922812,0.8286291896655087,-0.16828999357424182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1634,-0.6020183321135801,-0.7899911939839863,-0.565901341922578,-0.4209329054790261,0.7879011271992372,0.24128155394674597,0.036613941487557436,-0.7738591224212686,-0.10797703168802328,-0.6402429659683109,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,0.9057743477800464,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.565083762831255,-0.21819462801478595,-0.03844005558912553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1974,0.06204735951182843,-0.45798534018801856,-0.565901341922578,-0.9587974927005453,0.6350627191763947,-0.46125554601573837,-0.5159276350486827,-0.7738591224212686,-0.10797703168802328,-1.07795773906624,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,1.5615456141837987,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.4876853115623472,0.1624685784144121,0.22125982038110706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1764,-1.7490408903756496,0.19801550229892037,3.4792624872655455,1.8216154138235983,1.761122166521161,3.5027433439624565,3.705086326344604,-0.7738591224212686,-0.10797703168802328,2.2658633357868903,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,-1.0206605134498685,-0.2045682017051497,1.0027377867239724,2.207323992981287,1.7131151569588199,1.3853118288720938,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.9955030848815265,-0.8843552392658826,1.9255402564357582,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
634,0.24315618450057624,-0.12241910190094125,-0.565901341922578,0.5767191514641142,-0.6460827598386089,-0.1544513694498433,-0.4452830499207616,-0.7738591224212686,-0.10797703168802328,-1.0219942064327148,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,0.48371609119857656,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.461300774365546,-0.598857834443984,-0.9352161897988349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1683,-1.0246055904206584,-1.151370219831608,-0.565901341922578,0.4118896811865519,-0.3246725782611606,0.007843593516173634,-0.2762406497932361,-0.7738591224212686,-0.10797703168802328,-0.8880814676310653,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-1.5616203187259874,-0.9257012731810796,0.11022776742331272,-0.23312716981356585,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.23399197663873858,0.25763438002171163,-0.9054589123439124,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2199,-0.11906146547691937,-0.42163974850794167,-0.565901341922578,-0.26694747929867185,0.9070251805111585,0.5169606691218981,0.6497080195620157,-0.7738591224212686,-0.10797703168802328,-0.15455945061307433,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,0.6924239477488543,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.4876853115623472,1.5899556025239046,-0.8608229961615287,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2789,-1.7490408903756496,-0.9573292650661364,-0.565901341922578,-0.2257401117292813,-0.6191112760698719,-0.9503636535845565,-1.3485245311991816,0.8475061984730559,-0.10797703168802328,-0.3584266052066304,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,0.006641570732457789,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.7637388345467649,-0.5512749336403342,-0.027619227423699166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1018,0.15260177200620234,0.3879026751580976,0.019356403576980354,1.1731415768105569,0.2799381828880253,1.37289985736733,1.3208315782772664,-0.7738591224212686,-0.10797703168802328,0.37709410940541505,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,-0.7301209610710309,0.006641570732457789,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.5319745842120034,-0.17061172721113618,0.09140988239599077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
14,0.8166674636316109,0.016435893252332117,-0.565901341922578,0.4227337252837599,0.21475709711357774,0.5391928558295717,0.44534332687052963,-0.7738591224212686,-0.10797703168802328,-0.3164539557314865,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,0.6408113599001038,0.7638323340300244,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.5319745842120034,-0.17061172721113618,0.031895327486145805,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2782,-0.08887666131212807,0.10603890294525639,-0.565901341922578,0.08873716708975207,-0.31343446002418685,-0.3256392070989297,-0.5310657604332373,-0.7738591224212686,-0.10797703168802328,-1.0899499246305668,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.20088279801948694,0.30521728082536137,0.22125982038110706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2626,-1.7490408903756496,-0.2256702521431189,1.3849578097426163,-0.9587974927005453,-1.275417381109137,-2.350991416167991,-0.3140859632546224,-0.7738591224212686,-0.10797703168802328,-0.9180619315418823,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,-1.0206605134498685,4.563265681218275,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.6930650247003075,1.5423727017202549,-0.25485661889765265,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1175,0.6355586386428631,0.08616008953656128,2.3776008486781417,0.5181613133391908,-0.8775879955202673,-0.4434697966495995,-0.7379534740221491,1.3809118909991598,-0.10797703168802328,0.5789625664049166,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.9623939062622748,-0.7891894376585831,0.14010360914040937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1232,0.6657434428076544,-0.24703255908977634,0.7939622432087486,-0.9587974927005453,1.689198209804529,0.5814340105741513,0.9398554227659774,-0.7738591224212686,-0.10797703168802328,0.07529077270318987,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,-0.7301209610710309,-0.17318498467705992,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.32886405988853945,-0.979521040873182,-0.08713378233354413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2590,0.8166674636316109,0.7955666993901438,-0.565901341922578,0.6482898425056873,-0.9540071995316887,-0.3856661112096483,-0.70767722325304,-0.7738591224212686,-0.10797703168802328,-1.22985875621438,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-1.5616203187259874,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.6268466674618043,-0.408526231229385,-0.9717364848571489,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2463,0.6959282469724457,0.17071922120041363,-0.565901341922578,-0.9587974927005453,2.0712942298616355,0.9593811846046018,0.8187504196895412,-0.7738591224212686,-0.10797703168802328,-0.02064671181142474,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,-0.7301209610710309,1.3853118288720938,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1941581565970363,-1.1222697432841313,0.762301228652425,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
